-2.5412621,-2.2223501,-2.314781
-0.21950252,0.23187551,-0.2190682
-1.2177927,-0.71045387,-1.1137813
-0.71913975,-0.3277103,-0.49781337
0.003059433,-0.20898584,0.23198842
1.0831503,0.2525971,0.933252
1.7421101,1.2846266,1.7815158
0.30626,1.4082959,0.57844174
-1.281494,-0.83762807,-1.3165411
-0.3058862,-0.5799117,-0.43409783
0.4468751,0.5311619,0.57983845
0.7852134,0.17883581,0.7468795
-0.34709144,-0.52867997,-0.17607002
0.104886554,0.04288322,0.52797806
0.033348676,1.4284558,0.4351295
-1.4747308,-0.91535926,-1.5116817
0.79291123,0.3561952,0.6617174
1.5804176,0.75704986,1.6264318
1.624601,1.6812416,1.4889566
-0.7892747,-0.5435163,-0.7133068
0.79051447,-0.35744834,0.6048262
0.857832,0.25875401,0.8453065
0.34292522,0.7364266,0.48150122
-1.1974514,-0.692092,-0.97932047
-2.2874632,-1.9688255,-2.0736794
-0.7143771,-0.63109434,-0.5990928
1.0145851,0.37318754,0.95367175
1.1804653,1.707043,1.5145531
-2.0354302,0.018372484,-1.5960371
-0.7796551,-1.079351,-1.400257
-0.9514492,-1.2830596,-1.3289826
-0.62221855,0.031210229,-0.6270372
0.17474416,1.1511492,0.30078936
2.0926807,1.397438,1.6848747
1.021529,0.5468237,0.8811254
4.7144953e-05,-0.339009,0.13714106
0.78700835,0.106075615,0.61783016
0.17309579,-0.26516715,0.022763649
0.5711792,0.47760904,0.6626891
0.5447052,1.0415167,0.67253447
1.6855974,1.3729918,1.6385223
-0.20993145,-0.559076,-0.46737295
-1.0182503,-0.9415286,-0.9984713
-0.90822506,-1.3534713,-1.261854
-1.1933637,-1.0572928,-1.0814636
-0.15565407,-0.077784404,-0.08238994
0.61693686,0.84217364,0.62824714
0.32419682,0.54852825,0.5206058
0.52206206,0.56305444,0.58577085
-1.0298804,-0.41091904,-0.7890884
-1.7940502,-1.8014332,-1.7969534
-0.080084845,-0.09104488,-0.14893161
-0.6493056,-0.47278062,-0.5937797
0.97517675,0.855055,0.86833286
-0.16805828,-0.18512046,-0.22037195
-1.3764006,-1.2271184,-1.2731841
-1.116438,-1.0140253,-1.2989744
0.065518774,1.0984192,0.5498843
-0.6862361,-0.13905412,-0.39125848
-1.6685879,-1.1184889,-1.6122972
-1.2203857,-0.85604984,-1.3805842
0.4437837,0.917921,0.5446092
0.12935857,0.22086774,0.10624703
-1.3609905,-0.9630848,-1.3749987
-0.4447521,0.19998765,-0.3654512
1.2426906,1.3968608,1.385439
-0.16584033,-0.9788501,-0.2676929
-1.57253,-0.82354164,-1.3692237
-0.16417193,-0.31658876,-0.40815112
0.9305705,0.76417977,0.8873725
2.2605164,1.9061192,2.122001
-0.27942997,-1.0028096,-0.50313026
0.93701154,0.49652797,0.79691124
0.14591166,0.06610328,-0.095155545
-1.8028427,-1.1888679,-1.403701
-1.3514186,-1.0346587,-0.9995704
0.70633614,-0.32838318,0.5883987
1.3769366,0.92950976,1.1754642
-0.83498096,0.25124696,-0.73964304
0.6275968,0.66149193,0.4844846
1.3955513,1.4659296,1.5390942
-0.22400211,0.39497808,-0.14390495
-2.093444,-1.5730208,-2.0172205
0.27562022,-0.83410245,-0.29328132
0.121795654,-0.36891136,-0.359105
0.63160425,0.8247763,0.6923469
0.82732487,1.4382938,0.98716676
-0.38307652,-0.120158635,-0.41415858
0.6309957,0.48048803,0.65073484
1.7893031,1.6048609,1.869926
-0.756153,-0.2509162,-0.50741
-0.21081898,-0.6164073,-0.2711046
0.023736252,-0.07840892,0.03732454
-1.1938603,-0.5618169,-0.7087583
-0.50037223,-0.1551481,-0.16064872
0.8958674,0.9680221,1.0554453
-0.03391397,0.27326334,0.10002708
-1.3458327,-1.3248837,-1.3388178
0.049310483,-0.0895164,-0.052409574
0.5538121,0.447262,0.51620185
1.2940525,1.1886363,1.2268455
1.748487,1.6442851,1.7049017
0.042389117,-0.07357585,0.03489075
-0.9419117,-0.65639204,-0.78987366
0.43843833,0.5391745,0.39062133
0.9984991,1.3018807,1.2135243
0.032679785,-0.055251334,0.0709
-0.0420112,0.34404826,0.24496849
0.116165705,0.3480401,0.092976004
-1.5895181,-1.8229712,-1.7728866
0.86333007,0.23523733,0.5851539
0.0072180424,-0.5370242,-0.20468388
0.842884,0.90441906,0.8418796
0.9411688,0.44573742,0.6018913
-1.009805,-0.9333829,-1.0121466
-0.00905021,-0.013394363,-0.033784706
1.3726926,1.0812263,1.2935749
-1.5323893,-1.5239094,-1.4039695
-1.7629418,-0.78575355,-1.4159411
-0.99498475,-0.84141266,-1.1769229
-0.74271095,-0.63571495,-0.6860353
0.11203181,-0.38111633,-0.17779237
0.7486105,0.6388502,0.83404195
0.3690181,0.67182463,0.56247276
-1.7640241,-1.8565087,-1.7296758
-1.5019834,-0.97689384,-1.1840503
-0.38438562,-0.51830316,-0.48763248
-0.32752666,0.48038644,-0.05529401
1.7673974,1.9262393,1.9052894
1.4542209,0.46494576,1.294489
0.23062813,0.0783532,-0.016783867
0.54360926,1.0308226,0.9335892
-0.1329739,-1.0391699,-0.3692653
-1.8129852,-1.4419955,-1.8984878
-0.118465014,-0.47279933,-0.17625064
1.5094483,1.0594323,1.2031013
0.8295217,0.6480351,0.6502665
-0.36942828,-0.0941442,-0.19673504
-0.06665486,-0.52549267,-0.4211889
-1.4728274,-1.6909351,-1.5750682
-0.2155603,-0.24854432,-0.1921333
0.31540462,0.36408392,0.3828821
0.6850843,0.6468258,0.64978653
0.11349253,0.5760556,0.2743946
-1.2953587,-0.90886134,-1.3279781
-0.63871807,-0.8206447,-0.6135379
-1.0310682,-0.6180016,-0.87704974
1.288362,1.4821082,1.3900992
0.007894495,-0.14338878,-0.016415007
0.19114722,-0.36435285,-0.037178967
1.520865,0.88293856,1.5503796
2.0037053,2.3054416,1.9748622
-0.3454181,0.11758764,-0.22846727
0.6554003,0.30107117,0.74669635
1.046752,1.2885743,1.1873823
-2.0471852,-1.2640687,-2.0515187
0.09491174,-0.5657437,0.0041879993
-0.3486643,0.013454667,-0.15874131
0.067358226,0.21099712,0.14647608
-0.14150365,-0.7300236,-0.2999304
0.0970351,0.21352437,0.5071002
0.919188,-0.27245453,0.46467686
-0.49714887,-1.2004825,-1.1393723
0.08672526,-0.2754758,0.009289399
0.9991999,1.2517917,1.3892757
-0.8522918,-0.22426103,-0.5861877
-1.8936969,-1.9132786,-1.8801901
-0.14854607,-0.54367554,-0.38922647
-0.6331247,-0.82440937,-0.80504286
-0.014775947,-0.1744825,-0.15484144
0.12703572,-0.5023966,0.08875078
1.0976185,-0.043139353,1.022555
2.4323404,1.5935949,2.2761405
-0.31636116,0.5707542,-0.29031762
0.14037961,-0.24298355,-0.1143912
0.16818748,0.17881839,0.21410553
-0.71653694,-1.0208075,-1.0455498
-1.0543865,-0.31406087,-0.490506
1.7265904,1.6696109,1.5655352
-0.20325527,-0.36337936,-0.29217502
-1.0585489,-1.4747026,-1.3605704
0.082078375,0.44859883,0.27326846
-0.33685791,0.27977666,-0.121113665
-0.013189587,0.10290772,-0.0016222231
0.7157276,0.771918,0.6619206
1.2341788,0.38580567,1.0212034
-1.537703,-1.6603669,-1.3365846
-1.1306669,-1.1522986,-1.1857103
-0.6345531,-0.9114301,-0.76503783
2.140323,1.7692766,2.1990283
-0.3444154,0.67963344,-0.2518603
-1.4526432,-1.3850111,-1.6040372
-0.5216996,-0.14196268,-0.11882057
1.8583632,1.1522688,1.5152456
-0.60974604,-0.10539664,-0.34495696
-0.8570801,-0.03593551,-0.4216327
-0.36743608,-0.0098067485,-0.021318182
1.1659436,0.7513721,1.2053679
0.16280347,1.288371,0.44824007
-1.3311876,-0.18895078,-0.7701822
0.2947077,1.3463947,0.61152303
-2.043312,-1.0105376,-1.7057085
0.38875186,-0.029132282,0.42763588
1.4469825,0.20947343,1.0793247
1.1409357,1.8992862,1.8257596
1.2184161,1.1086518,1.4099131
-0.44247884,-1.3930935,-0.52167934
-1.4006618,0.7352814,-0.39275834
-1.5799667,-0.61719286,-1.8484812
-0.9891858,-0.01396962,-0.34149203
0.21154425,0.45248038,0.63866735
0.38742295,-0.5023196,0.07444602
0.7493166,0.14020851,0.42965853
1.0130576,1.4237254,1.2224634
0.08271379,0.27326542,0.0037509906
-1.5854056,-0.68150705,-1.2966406
-0.6463942,-0.27417007,-0.5901925
-0.16443253,0.4836701,-0.11958859
1.8327715,1.789785,2.0836172
-0.35396847,-0.18590288,-0.039563812
-1.0316025,-0.20703256,-0.6031908
0.90856946,0.70357555,1.0303681
-0.84458184,-1.2672477,-0.8649829
-0.8185865,-0.3286795,-0.66906536
-0.49529818,0.1251032,-0.47261676
1.0322428,1.3809569,1.3047668
1.9666377,0.8562061,1.2921664
0.16671191,0.07101302,-0.20547043
-0.31470293,0.04523665,-0.014139668
-0.8369361,-1.3201643,-1.1558474
-0.5736688,-0.29564846,-0.39789805
1.266347,0.764188,1.0411592
0.8462069,1.4350446,0.8623166
-1.6030594,-1.2790053,-1.5638735
0.40117362,0.4207453,0.3826531
0.82469743,0.647641,0.70550495
1.2203506,0.77901244,0.9321084
0.5099214,0.06467619,0.5577626
-0.56652075,-1.018139,-0.5374808
0.58034253,-0.22296935,0.5648893
-1.4408402,-1.1574049,-1.2596856
-0.23873934,0.006501999,-0.22913378
0.9934935,1.3787521,1.1475194
0.8061012,0.18869136,0.8503908
-2.1919053,-1.4426217,-1.9951048
0.00891102,-0.08181405,-0.03351625
0.8190615,1.2755063,0.8477852
1.3953658,1.2624227,1.468242
0.19955419,-0.01181074,0.19990268
-0.80967796,-0.34676114,-0.7989224
-0.29674003,-0.47433987,-0.39506394
-1.179842,-1.300902,-1.1310412
-0.5249412,-0.5951909,-0.56612724
-0.73589575,0.16755004,-0.3710161
0.80200285,1.7944387,1.4241867
0.56689054,-0.5741335,0.45316783
-1.9772264,-1.1682407,-2.0153284
0.47424614,-0.4966388,0.10861445
-0.3800754,-0.9095116,-0.70203096
0.30914673,-0.4443205,-0.16317885
0.42241475,1.0328798,0.6851859
1.6915885,1.5447514,2.2471786
1.179971,-1.526531,0.5217912
-0.8551442,-0.6988507,-1.0690335
0.46744686,1.0355347,0.9669795
-0.34708065,-0.00556152,-0.24962904
0.08919234,-0.3811592,-0.28418428
-0.8265299,-0.5946354,-0.6543542
0.1358455,0.1973505,0.007032225
2.0036035,1.6239814,1.9231776
0.019003907,-0.14994219,0.056584373
-0.37124345,0.42935547,-0.031202635
-0.11114085,0.7802343,0.010129434
0.48354256,0.6465914,0.79292727
0.427414,0.44848278,0.46358278
-1.9435066,-1.491293,-1.7909142
-0.87513644,-0.9769995,-0.81186783
-0.44327453,-0.5780217,-0.5391793
1.324414,1.5318362,1.4771043
-0.09996071,0.18072374,-0.008882658
0.64550525,0.56821764,0.591596
-0.042001143,0.45386317,0.15024185
-1.3749903,-1.255311,-1.438567
-0.13794193,-0.008581281,-0.13558704
1.1273785,1.4420087,1.2839013
-1.2858417,-0.95677453,-1.0818032
-1.7967079,-1.4600737,-1.6812377
-0.2677383,-0.82806873,-0.5925127
-0.19706193,-0.23332365,-0.3287748
0.79878736,0.7987564,0.8716438
1.6895779,1.287968,1.4923811
-1.6123333,-0.14525025,-1.5491717
-0.8178551,-1.2663571,-0.980464
-0.03708832,0.16455556,0.07612268
-0.010581194,-0.03750803,-0.052196395
-0.57102805,-0.14914373,-0.18017088
0.23279524,0.13053009,0.11455059
0.70687366,0.7499516,0.7495059
-0.8788804,-0.74292815,-0.66747195
-1.5057603,-1.3687538,-1.4294916
0.051032215,-0.5781634,0.04140053
1.4843222,1.0576205,1.6145611
-1.4125054,-0.18896388,-1.1946416
-0.13264802,-0.016426347,0.12814054
1.9689926,0.99695724,1.8061484
0.28134328,1.4954644,0.7153471
-1.4795971,-1.3616527,-1.7072982
0.8471137,-0.4865673,0.5974068
0.7674294,0.35580283,0.16390611
-0.9268784,-0.29345906,-0.72190577
0.14142081,0.34138483,0.13756262
1.2679335,1.4877758,1.4022684
-0.14827453,-0.64490354,-0.1622325
-1.7484204,-1.1891026,-1.3215346
-0.13695048,-0.13849498,-0.11476363
0.9607623,1.0321199,0.884842
0.26468462,0.11788855,0.2881621
-1.2072992,-1.7104672,-1.5222857
-0.6371949,-0.44787,-0.4442887
-0.21851406,-0.4578474,-0.40534452
-0.162334,-0.6961323,-0.530389
-0.19967245,-0.3958061,-0.32348788
0.70390296,0.874067,0.78620976
1.0745075,1.4047134,1.514028
-1.5498948,-2.0013297,-1.6450449
-2.1845665,-0.77854586,-1.5000792
-0.65087533,-0.21902221,-0.526759
1.3193032,1.203155,1.2831098
-0.23290497,-0.5037408,-0.33839428
-0.5713769,0.09161899,-0.34661233
-0.42807904,-0.19911136,-0.58153665
-0.43030939,0.012074493,-0.25691563
1.6673214,1.281652,1.4661527
-1.2791975,-1.2037009,-1.1579558
-2.2035668,-1.7542957,-1.8310666
-0.8187528,-0.6074826,-0.6363067
0.12595206,0.50310284,0.31152412
0.44392622,1.275362,1.0314869
-0.083187886,0.7935571,0.18266706
0.95738035,0.13644408,1.0332636
1.0175179,-0.6229893,0.4805252
-1.7449499,-1.650404,-1.7787592
0.015099276,-0.49370372,-0.18264589
0.8534349,0.662409,0.88243634
0.1472894,0.80789536,-0.17828336
-1.906546,-0.3755914,-1.5283259
-1.198178,0.0023565295,-1.165569
1.1681614,1.0613397,1.2434148
0.09737626,-0.60520786,0.13588485
-0.80391514,-0.10219893,-0.70504355
0.794714,1.3359293,0.6572909
1.8693889,1.07803,1.8683084
-0.9749348,-1.4982305,-1.0307041
-0.69492954,-0.13999455,-0.55436665
0.037078585,0.46235862,0.36999294
-0.27326885,-0.5340169,-0.44399413
-0.3388051,0.06843041,-0.09139962
1.2019866,1.5097347,1.3312645
-1.0547509,-0.87395036,-0.8713179
-1.7694595,-1.2993397,-1.6145368
0.6500063,0.083597474,0.5974783
-0.8852844,-1.0716194,-0.9630213
0.17464717,0.4290163,0.33950666
0.119401045,0.42302173,0.14819543
-0.24635175,0.06479931,0.022668472
0.680079,0.65392137,0.7112567
0.809716,0.9192792,0.5566768
-1.554993,-0.53529626,-1.4718152
-0.10061259,-0.63910186,-0.5293995
-0.19514148,0.23545246,-0.18484426
1.6704974,0.6440357,1.4933146
-0.42323467,-1.0029243,-0.37744978
0.115654305,0.26455188,0.31470218
0.649066,1.0489119,0.7300021
0.46475354,0.3954598,0.56769216
-0.22828516,-0.90521556,-0.4650002
-1.5810945,-1.8011327,-1.7613535
0.052343354,0.2108967,0.26326656
0.90332454,0.687984,0.8744834
0.52973557,0.50107783,0.60627574
0.41600686,0.6643348,0.63695925
0.12908824,-0.10891529,0.03155255
0.94353294,0.41369048,0.7516865
1.4989927,1.211659,1.2984078
-1.3590517,-1.195564,-1.4402755
-0.07338762,-0.30938092,-0.020481363
1.0104105,0.42691857,1.0723509
2.364666,2.239121,2.2105312
-1.8060149,-0.9165969,-1.6846373
-0.19339454,-1.568926,-0.25627396
1.0086263,-0.10767206,0.9751809
1.6506932,2.42088,1.92954
-0.34262156,-0.2784037,-0.41708606
0.0995007,-0.41472536,0.18759069
0.6076151,0.18652536,0.41029128
0.076846436,-0.17517129,0.037815012
0.9294215,0.616377,0.80501795
1.0035752,1.1045839,0.84441966
-0.72445345,-0.017625662,-0.38990045
0.53786343,0.29949942,0.42981413
-0.3000166,0.0030491138,0.3182102
0.1725325,1.3636289,1.03123
1.6232024,0.018479994,1.3243291
-1.1981338,-1.7074383,-1.443904
-0.36475217,-0.45384324,-0.49624562
0.82369184,0.41714898,0.66496456
1.6173581,1.9679246,1.7877625
-0.015422423,-0.099751614,-0.08351793
-0.20532297,-0.64918345,-0.3221254
0.20220771,-0.41634184,-0.056855198
-0.8448944,-1.416909,-1.3435519
-0.5409578,-0.7557937,-0.57912904
1.1957575,1.1105793,1.2888771
1.005576,1.5347857,1.1179247
-0.48220035,-0.28947568,-0.45284012
0.7833141,0.57671124,0.7921421
1.2967666,1.0177617,1.1031926
-1.0603771,-0.9471861,-1.0842592
-0.11561175,-0.59208965,-0.073797785
-0.46401542,-0.7728851,-0.6349863
0.5624375,-0.34972498,0.0571874
1.0769297,1.4162058,1.4299258
1.0193757,1.4666256,1.2772769
-0.81028956,-0.91214263,-1.0861008
-0.6569165,0.15768473,-0.6110727
0.6246841,0.8598002,0.8983002
1.0972055,-1.415139,-0.10986197
-0.826098,-1.1920646,-1.352462
1.0150255,-0.16714238,0.2260572
0.6181242,0.5541588,0.8137063
-0.28042856,0.09157066,-0.15993829
-1.0527534,-1.2187158,-1.120221
-1.1770355,-1.1264555,-1.2468832
-0.17073339,-0.3064455,-0.3756245
-1.0651346,-0.9005626,-0.99521554
0.5139184,0.09416178,0.52570504
0.89441454,1.7276175,0.97769207
1.1225275,0.46115497,1.0451058
0.8691873,-0.6722947,0.5863086
-1.5941962,-1.2450825,-1.2797836
-0.48912102,-0.25482804,-0.4781895
-1.8764472,-1.645285,-1.7152709
-0.7848336,-0.44237462,-0.61711544
1.2276936,1.2571564,1.1277124
0.28443566,-0.24273756,0.12308946
-2.0206633,-1.8030493,-1.8188289
-0.56700546,-0.09958549,-0.4228208
-0.46484053,-0.0020548953,-0.301523
1.1690832,0.35655633,0.72207856
-0.9348867,-0.04838737,-0.7145327
-0.68875563,-1.2928531,-1.1795248
-0.60940266,-0.5100597,-0.57170653
1.0876651,1.0416363,1.0842634
2.3298266,1.8051118,2.1621041
-0.4113356,-1.2021496,-0.7356804
0.82483184,0.5615791,0.8582721
0.54343134,0.16335522,0.37615737
-0.9055451,-0.16600502,-0.5159181
0.3242435,0.6512543,0.31273362
1.8865913,1.916001,1.9818562
-0.9575675,-0.6023138,-0.9371797
-1.1664252,-0.48227525,-1.0895773
0.08344389,0.05573358,-0.001160253
0.9959683,0.56449074,1.0971376
0.83594036,1.2252035,1.0184811
-1.8233279,-0.012137534,-1.8355198
-1.4626033,-1.6035758,-1.4752003
-1.4295878,-0.43618897,-1.1804976
0.25317994,1.2445624,1.0253665
1.3647588,0.01088998,1.1991448
0.011173219,-0.68966305,-0.3562
0.85355735,0.3247154,0.87901145
1.213237,1.5290407,1.2276914
-1.8627489,-1.7232335,-1.778738
-0.6941392,-0.14376488,-0.48463216
0.15732767,-0.113332234,-0.10194171
-0.62810886,-0.44147354,-0.44842777
-0.59114945,-0.3465847,-0.34172297
-0.29824707,-0.14518036,-0.1652138
1.0287548,1.111779,1.1617718
-0.63731825,-0.14313968,-0.40045413
0.48341215,0.5274456,0.54713476
0.24603006,0.030903203,0.33152834
-1.2550014,-1.4613341,-1.3951453
-0.044978812,-0.070841275,-0.017863022
1.0542992,1.0934721,1.1820492
0.21345322,0.61516756,0.46344423
